Date,Close,High,Low,Open,Volume
,META,META,META,META,META
2016-01-04,101.3301773071289,101.34999987965159,98.88167741812694,101.06252341869785,37912400
2016-01-05,101.83572387695312,102.80718860049171,100.78494618684584,101.99432712115185,23258200
2016-01-06,102.07363891601562,102.86667031262355,100.0216587382853,100.24965233415533,25096200
2016-01-07,97.06759643554688,100.54704371106347,96.45299842745324,99.625139135943,45172900
2016-01-08,96.48274230957031,99.62514558402061,96.18535079009744,99.0105399731676,35402300
2016-01-11,96.66117858886719,97.74168652005213,94.55963044399114,97.05769810565258,29932400
2016-01-12,98.50497436523438,99.0898347107424,96.70081799683214,98.1381925391326,28395400
2016-01-13,94.60918426513672,99.70443926239523,94.38118311864586,99.70443926239523,33410600
2016-01-14,97.513671875,98.00931927335482,91.64520093061479,95.0156047520234,48658600
2016-01-15,94.14328002929688,95.54100193770867,92.72572798716006,93.16190017334986,46132800
2016-01-19,94.43075561523438,96.57194869649712,93.102416497866,95.68969682816933,30998300
2016-01-20,93.5286636352539,94.17300677313965,88.59201972599345,92.02189885459451,59051400
2016-01-21,93.34032440185547,95.15438818470565,91.81372946298632,94.08379552100074,30518900
2016-01-22,97.0874252319336,97.2162908466667,94.65874818149646,95.57074524023353,30495400
2016-01-25,96.1655044555664,98.61400366352663,96.08619906157271,97.8606175465438,32482000
2016-01-26,96.49263763427734,97.02793776397208,94.82726953697757,96.90898722158184,26877100
2016-01-27,93.6277847290039,96.9981883418036,93.40970624012806,96.93871307783552,58699400
2016-01-28,108.16018676757812,109.37947525506556,103.89761568722238,106.26680988493783,107475300
2016-01-29,111.23320007324219,111.85771313898314,107.89253353000711,108.0412292779397,62739500
2016-02-01,114.08812713623047,114.71264776750878,111.03494457268067,111.29267580297402,46132700
2016-02-02,113.61229705810547,116.56635131188823,112.21456776694868,113.80064548930567,59778600
2016-02-03,111.70902252197266,114.33594790534359,108.79461315267237,114.26655756621643,56919300
2016-02-04,109.52816772460938,110.96554981938198,108.29896420730492,110.8267691430563,38890200
2016-02-05,103.16407012939453,108.6261076854825,102.28181818629804,108.55671733814842,76894700
2016-02-08,98.88166809082031,101.7861625036764,96.61160182057621,99.53592636706517,71229700
2016-02-09,98.67350006103516,101.50860421820283,95.97717659159063,96.29439067252645,62709000
2016-02-10,100.12078094482422,102.35119438171387,99.36739473295165,100.66599614347797,45179400
2016-02-11,101.0228500366211,104.19499016225343,98.01922063778277,98.7329540567947,43670600
2016-02-12,101.12200164794922,103.33258518792381,100.2100045309253,102.83693770468534,36176800
2016-02-16,100.72547912597656,103.02528307666645,99.36740233998626,102.89641745756467,45687200
2016-02-17,104.28422546386719,104.79970307189573,99.5260142531051,101.13190722793344,44073400
2016-02-18,102.56927490234375,105.07724955426994,102.13310276705948,104.87899361803846,29593500
2016-02-19,103.65970611572266,104.10578579004502,101.1715538296864,101.65729377005853,32404500
2016-02-22,106.22715759277344,107.3076653270373,104.4229937420573,104.57168947912481,35709700
2016-02-23,104.54195404052734,106.5344588079402,104.20491742154123,105.91985327787319,25319300
2016-02-24,105.9495849609375,106.01897529406442,101.84562511490785,103.30282967355213,34412400
2016-02-25,107.12922668457031,107.12922668457031,104.69064243076718,106.17758460232854,29906300
2016-02-26,106.98054504394531,108.49722504860502,106.22716635648061,107.75375386491065,26686200
2016-02-29,105.9892578125,107.96194027485826,105.82073948043336,106.66333870374703,32779000
2016-03-01,108.86399841308594,108.86399841308594,106.6633226706049,106.8913238102316,26817300
2016-03-02,108.99287414550781,109.58765715180294,107.82314582969688,108.72522784305909,25670200
2016-03-03,108.62609100341797,109.33982450237566,107.59514345636568,109.29025673490047,21353100
2016-03-04,107.44644165039062,109.09199463152021,106.99044695468677,109.09199463152021,24938900
2016-03-07,104.80960845947266,107.12923479243477,103.80839853721264,107.12923479243477,31436400
2016-03-08,105.00785827636719,106.43532520593561,103.49117844519031,103.86786774583571,25617000
2016-03-09,106.57411193847656,106.57411193847656,104.57169209686349,105.77115796340341,20493300
2016-03-10,106.3857650756836,107.71410413335653,104.84925500300558,106.9706329813471,24854300
2016-03-11,108.45758056640625,108.46748807023677,106.98054569381539,107.5356759905058,20697600
2016-03-14,108.93339538574219,109.36956755961258,107.82314238088112,108.32870489486909,17249400
2016-03-15,109.70661163330078,109.86522245745695,107.8925400376614,108.16019391267986,17618500
2016-03-16,111.20346069335938,111.52067475458657,109.14156551389276,109.52816991467029,24744800
2016-03-17,110.05355834960938,111.70902660874356,109.76608947912274,111.17372644604497,24241200
2016-03-18,110.47981262207031,111.44136987681145,109.31008434769136,110.58885566516342,36256900
2016-03-21,110.87631225585938,111.39178974244244,110.06345089284312,110.6879714030119,18448000
2016-03-22,111.27285766601562,111.89737075919655,110.2022573094367,110.39060576929232,19001100
2016-03-23,111.5603256225586,112.2046688009156,111.02502548498416,111.03494055132248,18562000
2016-03-24,112.0658950805664,112.10554022242134,110.70781830114113,111.1538979953203,17839100
2016-03-28,112.70030975341797,113.59246903507731,111.96674614617112,112.33352794979454,21351800
2016-03-29,115.12898254394531,115.30741591833308,112.65074543465947,112.83909387511862,29825300
2016-03-30,113.70152282714844,115.97158907212416,113.36448618894119,115.71385784160564,33235200
2016-03-31,113.10674285888672,114.00882481846006,112.77961373752629,113.7015182667368,21207500
2016-04-01,115.04967498779297,115.1587180235988,112.36326691916976,112.7597863618292,24760500
2016-04-04,111.57024383544922,113.55283363216635,110.6384242108386,113.07700875324309,48487900
2016-04-05,111.24311828613281,112.33354119684512,110.92590421096232,111.13407523876357,22962400
2016-04-06,112.72013092041016,112.81925888791983,111.44135971949167,111.49092748473608,20814600
2016-04-07,112.65074157714844,113.88986008936011,112.08570383809909,112.79943731120969,20714500
2016-04-08,109.66694641113281,113.33474188985046,108.94330540670434,113.25543648682338,48497800
2016-04-11,108.04121398925781,109.94450568010028,107.82312793154824,109.73632712466562,39762300
2016-04-12,109.64713287353516,110.1923481105315,108.04123236336602,108.38818407646363,26248100
2016-04-13,109.5479965209961,111.66936690521838,105.59272460501998,111.2530248813197,88227400
2016-04-14,109.87511444091797,111.06467276511277,109.30016919201873,109.65703593297924,28473300
2016-04-15,108.6855697631836,110.00399376536308,108.2493975969336,109.82556038489533,20922800
2016-04-18,109.48851776123047,109.84538452727485,108.24939914662632,108.78469929569289,21167200
2016-04-19,111.31248474121094,111.47108796327007,108.2097349979527,110.1328416071737,30210500
2016-04-20,111.44137573242188,112.28397492179529,110.58886147597906,111.45129079949126,21027900
2016-04-21,112.4524917602539,113.04726716588841,111.3323237239463,111.5702399365838,20875200
2016-04-22,109.5975570678711,110.77720036891048,108.06105457593345,110.24190023809378,38458200
2016-04-25,109.14155578613281,109.70659351867519,108.12052335390528,108.9135622177798,21017900
2016-04-26,107.813232421875,109.53808338192898,107.20854194477349,109.52816831557233,22521500
2016-04-27,107.94210052490234,107.99166829485043,105.38455788036991,107.00037339972747,52213100
2016-04-28,115.71385955810547,119.73851452076177,115.21821209716829,118.53904857285139,87110100
2016-04-29,116.55644989013672,116.81418110493357,114.83159141153295,115.80306368901023,37140600
2016-05-02,117.53784942626953,117.69646025863074,115.55525939963904,116.80429323405086,28095200
2016-05-03,116.40775299072266,117.13140154931487,116.00131847739483,116.49696589580667,24117500
2016-05-04,117.03227233886719,117.27018855790539,115.55524506982577,115.5948977729988,23448400
2016-05-05,116.78443908691406,117.94425976189198,116.22931641374801,117.01244022080965,22056700
2016-05-06,118.44981384277344,118.59850957575642,116.09053493530308,116.14010270062379,26395600
2016-05-09,118.2020034790039,119.23295109756874,117.86496683832809,118.49939497852492,21138100
2016-05-10,119.4510269165039,119.4510269165039,117.96408467273,118.57869018949577,23220000
2016-05-11,118.47956848144531,120.0259937382468,118.38044049955579,119.36182794030871,22038400
2016-05-12,119.23295593261719,119.78807868705535,117.86497161790301,118.93557198401687,22035500
2016-05-13,118.76703643798828,119.5898129985525,118.6381708270364,119.33207421366907,18124300
2016-05-16,117.63697052001953,118.56879019807351,116.3284614816575,118.34078903066317,31247800
2016-05-17,116.32846069335938,117.97401393809254,116.17976493848899,117.7856654777247,21328600
2016-05-18,116.62584686279297,117.24044486241036,115.71385736705237,115.78324770775046,21642300
2016-05-19,115.79315185546875,116.46723267256223,114.87124731978179,116.03106807066389,20544100
2016-05-20,116.32846069335938,116.96288885535812,115.93194120136509,115.94185626848451,18944800
2016-05-23,114.96046447753906,116.57627235352096,114.93072684224178,116.39783897875773,20441000
2016-05-24,116.6754150390625,116.70516024109034,115.10917473304893,115.22812528923858,20183600
2016-05-25,116.86375427246094,117.63696307853861,116.35819175964866,117.10166292902795,20019800
2016-05-26,118.43000793457031,118.71748437531706,116.89349774922954,117.21071182816038,18481300
2016-05-27,118.34078216552734,118.80669197752617,117.97400789368305,118.5192155496337,13493600
2016-05-31,117.77574157714844,119.05451287235451,117.09175325681379,118.42008475793936,23547600
2016-06-01,117.74600219726562,118.04339368029719,116.79436003973605,117.46844084669195,15029500
2016-06-02,117.89469909667969,118.40026159760687,117.19088064710402,117.65679044570558,13228300
2016-06-03,117.43870544433594,117.94426794991213,116.83401496352397,117.94426794991213,14135100
2016-06-06,117.75591278076172,118.39034086163002,117.32965570489903,117.5873944761828,12744700
2016-06-07,116.73489379882812,118.26148890805896,116.64567332182482,118.20200606906337,17103000
2016-06-08,117.3593978881836,117.56756890125766,116.24914492214235,116.7348848489614,14505600
2016-06-09,117.52792358398438,117.64688169734966,116.68532441250889,117.10166646481724,13859200
2016-06-10,115.60481262207031,117.08183988833326,115.24794585716413,116.5168021043951,18510800
2016-06-13,112.95804595947266,114.47473344398178,112.32361785586525,113.99890858478645,31718200
2016-06-14,113.93943786621094,113.94934536983412,112.59127620143148,113.07700858326265,17618500
2016-06-15,113.60238647460938,114.43507806799785,113.0770014226161,114.296297396263,19819400
2016-06-16,113.39421844482422,113.5032614844765,111.95684392283273,112.8787484452695,19236300
2016-06-17,112.03614807128906,113.43387753298815,111.58015331751646,113.4239624661944,24644300
2016-06-20,112.38309478759766,113.72134126201469,111.76848928570443,112.77960665929221,20785400
2016-06-21,113.38430786132812,114.2070844428773,112.97788088535727,113.12657663285094,19166300
2016-06-22,112.91840362548828,113.74117262958632,112.62101213573158,113.65195972044715,14846300
2016-06-23,114.0782241821289,114.08813168624151,112.55162905798107,113.3744056781417,16176900
2016-06-24,111.10433197021484,112.69040226568598,110.03373168465441,110.04364675108916,40643100
2016-06-27,108.02141571044922,110.59878115849337,107.28785953928616,110.59878115849337,36130400
2016-06-28,111.71892547607422,111.76849324328076,109.58764761982314,109.6669454591824,26813800
2016-06-29,113.16622924804688,113.25544215868553,112.05597623900451,112.3831053706393,20968300
2016-06-30,113.28518676757812,114.1773537437714,112.6804962372127,113.67179119676516,23192700
2016-07-01,113.19596862792969,114.12778070408315,112.81927172037533,113.20587613172218,14980000
2016-07-05,113.20588684082031,113.20588684082031,111.98659821676205,112.94815558419477,14207000
2016-07-06,115.6841049194336,115.77332538787284,111.98657939777446,112.37318378072587,24337600
2016-07-07,114.84151458740234,115.95176761678209,114.35578219585247,115.61472341235358,16630200
2016-07-08,116.21939849853516,116.47713726031978,114.84149935215353,115.41645214268114,18142600
2016-07-11,116.84393310546875,117.66670212826423,116.47715126816432,116.68532229053281,17711600
2016-07-12,116.90340423583984,117.68652809012278,116.54653747786332,117.59730761913882,15217700
2016-07-13,115.76341247558594,117.36931287055498,115.66428450223763,117.35939780432628,16207700
2016-07-14,116.26898193359375,116.6159336425777,115.68411399875222,116.47715295898412,14579700
2016-07-15,115.84272003173828,117.25035694318412,115.56515867601429,116.71505680158224,16646000
2016-07-18,118.33087158203125,118.56878023365427,115.87245697199458,116.29871406943313,20868400
2016-07-19,119.5600814819336,119.79799014624474,117.6270594038179,117.95418098112819,21541300
2016-07-20,120.85867309570312,121.13623445924043,119.51051141882489,120.19450732395605,20046500
2016-07-21,119.5600814819336,121.03710880221124,119.20321470397684,120.85867541323286,17801700
2016-07-22,119.9466781616211,119.95659322786378,118.27138742664829,118.85625532729318,18422400
2016-07-25,120.57119750976562,120.78928360063776,116.75471360844328,120.33328884835058,18487400
2016-07-26,120.16477966308594,121.00737889034346,119.69886980861939,120.93798854369827,17612000
2016-07-27,122.26630401611328,123.91185710874764,120.45224017590567,121.35431456290799,52654200
2016-07-28,123.91185760498047,127.21287130669225,122.55378092295723,126.40991732658586,78955800
2016-07-29,122.861083984375,124.74453811611205,122.63308284514422,123.56490240803095,35058800
2016-08-01,123.22785949707031,123.49551333991383,121.79048500009996,122.77186477690745,25006900
2016-08-02,122.01847839355469,123.71359922771306,121.00736098307196,122.98003559975676,23968400
2016-08-03,121.44353485107422,122.84125666442029,121.24527134220914,122.01848011933413,18525300
2016-08-04,123.27742767333984,123.70368475970729,121.44353372054206,121.86979080690949,21066000
2016-08-05,124.060546875,124.74453515047266,123.53516183623869,123.8920285725632,20184000
2016-08-08,124.16960144042969,124.35794232882907,123.46578296814388,124.15968637378344,15233900
2016-08-09,123.97132873535156,124.99236119783339,123.44594368673309,124.24889007703834,19621000
2016-08-10,123.79290771484375,124.38769072120564,123.4558710700201,123.98125617105703,10670100
2016-08-11,123.81273651123047,124.28855383560413,123.6640407612462,124.110120448219,11729500
2016-08-12,123.79290771484375,123.91186582871215,123.099004291395,123.6144743255312,12159000
2016-08-15,122.82142639160156,123.83254375296734,122.62316289517166,123.82263625038014,19295100
2016-08-16,122.2266616821289,122.84125966718523,121.71118410945874,122.42491763286068,14222400
2016-08-17,123.28733825683594,123.29724575959207,121.78056591019082,122.58351984921087,13794200
2016-08-18,122.83135223388672,123.17830392935534,122.56369838096826,122.93048020930922,12400800
2016-08-19,122.48439025878906,123.0791732240915,122.20682890857036,122.52404296067452,11688300
2016-08-22,123.06925964355469,123.74334045778592,122.03831207102574,122.25639815253874,14386400
2016-08-23,123.28733825683594,124.00106416721714,123.16838015694947,123.42611892521388,13309500
2016-08-24,122.40511322021484,123.60457929492091,122.01850120187339,123.38649317897783,12243700
2016-08-25,122.81153106689453,123.28735597183186,122.02840714681912,122.04823728113917,10730800
2016-08-26,123.87220764160156,124.10020879234648,122.83135255249587,122.9701332310433,17504800
2016-08-29,125.4384536743164,125.6268021196452,123.26751549030008,123.26751549030008,15925900
2016-08-30,124.74455261230469,125.4979388903359,124.06056424108685,125.4979388903359,17804300
2016-08-31,125.02210998535156,125.12123795837465,124.01098499676924,124.50663242486422,14200600
2016-09-01,125.0716552734375,125.52764994534218,124.50661757531883,125.27982626085189,13536100
2016-09-02,125.40872192382812,125.75567363178519,124.90315939910211,125.74575856499212,12118800
2016-09-06,128.60067749023438,128.80885606550805,125.36906170359678,125.56731764969224,26278400
2016-09-07,129.90921020507812,130.83110727637796,128.81877967626662,128.90799259427092,27990800
2016-09-08,129.135986328125,129.93893274880375,128.67998403469946,129.78032194013753,15676600
2016-09-09,125.99358367919922,128.81877270788263,125.99358367919922,128.58087160607363,27100700
2016-09-12,127.56975555419922,127.63913833847312,124.65534584354815,124.86351688531171,21252800
2016-09-13,126.10262298583984,127.2327061267738,125.55741533007877,126.91548449915734,18016200
2016-09-14,126.65774536132812,127.67878545571753,125.78540857671156,125.78540857671156,15691100
2016-09-15,127.23270416259766,127.97617532414156,126.5586157772989,126.86592233356328,15077200
2016-09-16,127.94647216796875,128.05550011345593,127.08403510250774,127.08403510250774,24119200
2016-09-19,127.53008270263672,128.8088615928508,127.1434782970752,128.77912395595837,14958800
2016-09-20,127.52017974853516,128.04556485365885,126.91548923354898,127.53008725253285,11083800
2016-09-21,128.80885314941406,128.87823592229512,127.27234313153065,128.00590675403183,14068300
2016-09-22,128.94764709472656,129.59198275276609,128.43216949271877,129.3639891527466,15538300
2016-09-23,126.8460922241211,127.4805279066973,126.19184153459089,126.44957275862836,28326300
2016-09-26,126.2017593383789,127.04436610744007,125.69620435251865,126.26124217899451,15064900
2016-09-27,127.56975555419922,127.88696208766505,126.32072174063724,126.49915514257466,15637100
2016-09-28,128.10504150390625,128.34295773604612,127.28226488446138,128.08522649569827,12047600
2016-09-29,126.97496032714844,128.1645111839836,126.43966773565853,128.0554681397594,14532200
2016-09-30,127.15339660644531,127.47060309784037,126.34052755644433,126.91548039342958,18402900
2016-10-03,127.6490478515625,127.9662543524315,126.68749059343257,127.26244344758983,13156900
2016-10-04,127.07408142089844,128.15458911066858,126.43965336098258,128.04554607884128,14307500
2016-10-05,127.35167694091797,127.67880612422194,126.71724871068177,127.13359081871532,12386800
2016-10-06,127.61930847167969,127.93651496821606,126.96505021975156,127.311994352652,11682700
2016-10-07,127.86713409423828,128.1248653218807,127.21287583257707,127.91668673827587,12804400
2016-10-10,129.1062469482422,129.56223410954888,128.07529183179747,128.5511091254094,15138700
2016-10-11,127.75808715820312,129.5027606768514,127.11373641978902,129.09632615159995,17537900
2016-10-12,127.92662048339844,128.53131102760392,127.34176007410687,127.88696021357062,11073000
2016-10-13,126.70731353759766,127.13357064618202,125.64662829944305,127.09392550569127,17139300
2016-10-14,126.76678466796875,127.82746987145508,126.46940074612881,127.37148270389643,13345300
2016-10-17,126.42974853515625,127.35165306610313,126.21166245383856,127.08399921612971,11351700
2016-10-18,127.45077514648438,128.2636289879673,126.89563737249779,127.55980304967217,13504000
2016-10-19,128.97735595703125,129.33422265942343,127.48050638291906,127.61928703796286,16752300
